2 1:-1.6935697 2:-51.9098761
1 1:-2.2934645 2:81.4969165
2 1:0.1908265 2:-19.0311271
2 1:-1.7051632 2:-56.8882004
2 1:-0.4603965 2:-73.6744253
2 1:-0.7575453 2:-57.8758655
0 1:1.4063411 2:86.2578897
1 1:-0.7213253 2:44.8929310
2 1:-0.7693409 2:-9.6934202
1 1:-1.3071645 2:-8.4059735
1 1:-0.4805047 2:39.1810312
0 1:1.2276965 2:36.0222103
1 1:-0.6269443 2:18.3938898
1 1:-1.3348393 2:111.9794941
2 1:-1.0240048 2:-79.4357034
1 1:-1.0236162 2:49.7169915
1 1:-1.8634908 2:59.1966646
2 1:-1.1923771 2:-2.9127528
1 1:-1.8586559 2:45.6533180
2 1:0.4233245 2:-79.2070418
0 1:-0.1271067 2:15.4695493
2 1:-1.0597314 2:-75.9018513
1 1:-1.4459802 2:77.7527628
0 1:1.4588771 2:50.1654604
1 1:-1.7733693 2:59.6005796
2 1:-0.0346026 2:-3.2559508
2 1:-1.5348611 2:-46.3141613
1 1:-0.4718964 2:60.2605558
2 1:-0.1739700 2:-91.0819547
1 1:-0.2340057 2:16.8423455
2 1:-0.9727617 2:-37.7129325
2 1:-1.9535106 2:-23.9375538
2 1:-1.5158972 2:-21.3723371
0 1:0.6859397 2:25.8467576
2 1:-1.6418173 2:-32.7199337
1 1:-0.6930926 2:80.3453142
2 1:-1.8034755 2:-30.5210110
2 1:-1.9883040 2:-10.0175840
2 1:-2.1905071 2:-56.4819381
2 1:-0.5188739 2:-49.8547664
0 1:1.1116252 2:62.6730963
1 1:-1.8276202 2:51.4129983
2 1:-0.9926390 2:-59.7002417
2 1:-1.8842549 2:-7.2788778
1 1:-0.0008811 2:46.6897383
2 1:-0.7116415 2:-31.8529604
1 1:-0.0865139 2:21.3195567
1 1:-0.7731025 2:51.1040341
2 1:1.5345796 2:50.3398955
2 1:-1.0133842 2:-30.9708763
0 1:2.3994333 2:178.4621495
1 1:-1.3101126 2:54.7901221
0 1:1.9358921 2:57.1088905
2 1:-0.9722869 2:-50.2904141
1 1:-0.8304436 2:73.8498656
0 1:0.8348301 2:80.6130735
1 1:-1.2448213 2:40.7597976
0 1:1.5476617 2:49.5871627
0 1:-0.0156506 2:4.4669616
0 1:1.7418336 2:84.8795189
1 1:-0.7781163 2:28.6629471
2 1:-1.1391144 2:-43.4446902
2 1:-2.2296030 2:-39.5289188
0 1:1.3070638 2:46.7996097
0 1:2.1541831 2:71.4659685
0 1:1.3873550 2:61.2739434
2 1:-1.5911209 2:-49.6909000
1 1:-1.2187306 2:56.1020991
0 1:-0.5162334 2:-5.3978444
0 1:0.0023757 2:-9.1385397
0 1:1.4928879 2:77.6884267
1 1:-1.0075995 2:20.1735212
0 1:0.1990059 2:-14.5026081
0 1:2.4485107 2:83.6573164
0 1:0.5605676 2:47.3044674
0 1:0.2541364 2:47.6003913
0 1:0.1994911 2:18.2759618
0 1:0.5880780 2:55.4116423
2 1:-2.5072808 2:-48.5316880
2 1:-2.4545527 2:-50.5070257
2 1:-1.5786412 2:-1.4912242
0 1:0.7039039 2:26.6565835
1 1:-0.5476854 2:48.4014731
1 1:-1.3223963 2:43.2420633
2 1:-0.8970375 2:-32.6848298
1 1:-1.5337402 2:43.3308530
0 1:2.6771797 2:137.6057131
2 1:-1.5994927 2:-46.3275736
2 1:-1.7760791 2:-31.8782625
1 1:-0.6764898 2:32.6365319
1 1:0.1028158 2:28.6343705
2 1:-1.6177675 2:-67.9577464
2 1:-2.5307225 2:-3.0262089
1 1:-1.9699395 2:73.5177933
1 1:-2.4413308 2:87.5784513
0 1:0.0554659 2:12.1572777
1 1:-3.1023255 2:97.3975649
0 1:0.4568663 2:30.4303597
2 1:-0.2478458 2:-68.6577252
1 1:-1.0185108 2:49.3166191
1 1:-1.5509941 2:42.8560844
2 1:-2.4094271 2:-41.6852312
2 1:-1.6687394 2:-18.0615429
1 1:-0.0076285 2:41.9055386
1 1:-1.1292955 2:88.0558211
1 1:-0.4476741 2:48.1566711
1 1:-0.1210733 2:44.9714879
1 1:-2.0457033 2:71.6198985
2 1:-0.6270122 2:-15.3245190
2 1:-0.8177248 2:-69.6904460
1 1:0.9517823 2:18.9748570
2 1:0.7698624 2:-92.9540705
0 1:1.3087913 2:67.8699260
2 1:-0.4354727 2:-39.8529262
1 1:-1.5595073 2:48.9082157
0 1:0.6399667 2:-0.7701610
2 1:-1.2876532 2:-74.3152325
0 1:0.3303429 2:30.4967304
0 1:1.1609435 2:87.0988000
1 1:-1.8874233 2:75.9512725
0 1:0.3736143 2:16.4388238
2 1:-0.6165436 2:-48.5167956
1 1:-2.3382058 2:59.7564064
1 1:-0.7675040 2:62.3626877
2 1:0.0167534 2:-59.6784171
1 1:0.2438282 2:56.5359131
2 1:-0.9073760 2:-35.4312125
2 1:-1.3869123 2:-63.6822533
1 1:-1.8164016 2:65.7872148
1 1:-3.4832926 2:61.6102964
1 1:0.7349897 2:-15.5948806
0 1:0.2710006 2:35.3319342
1 1:-0.7134919 2:95.0295019
2 1:-0.5595852 2:-56.0785780
1 1:-0.7139957 2:-17.2125144
1 1:-1.3850813 2:44.2042419
2 1:-0.0413462 2:-48.6736041
2 1:0.9533540 2:-33.7633412
0 1:-0.3696333 2:17.8464035
2 1:0.6715465 2:-36.3619413
2 1:-1.6626052 2:-28.1919321
0 1:1.3001259 2:67.7488001
0 1:0.9185053 2:10.9732660
0 1:1.1739428 2:54.3539153
0 1:0.8509436 2:23.6591371
2 1:-2.7179066 2:-42.6629542
2 1:-0.3495502 2:-70.7497178
0 1:1.0364721 2:74.7853150
0 1:1.2626626 2:112.8126842
0 1:0.3751701 2:32.9767357
1 1:0.6764494 2:44.2579251
0 1:1.1031245 2:42.6410246
2 1:-0.7349778 2:-54.7732965
1 1:-2.0974726 2:39.2327045
1 1:-3.1868039 2:100.3775832
2 1:-3.1290383 2:53.4566271
1 1:-2.2460805 2:17.1981935
2 1:-0.9871367 2:-18.8725707
0 1:1.5845613 2:45.3033246
0 1:0.6339247 2:45.3583042
0 1:1.7734982 2:155.5818836
2 1:-0.1370748 2:-11.1937711
2 1:-2.0368013 2:-0.7984563
1 1:-1.0718322 2:101.3171097
1 1:-2.0807322 2:53.8755679
0 1:2.1620159 2:98.1461377
2 1:-1.7731018 2:-87.3900794
0 1:0.5872755 2:33.3140666
1 1:-1.5810992 2:73.5413280
1 1:2.7051636 2:31.7578621
0 1:0.7059756 2:57.8333160
1 1:-1.3409525 2:77.3307332
1 1:-0.2184562 2:14.9841187
1 1:-0.7001937 2:1.1405372
2 1:-0.7049099 2:-59.7959569
0 1:0.6962919 2:62.8082533
2 1:-1.4676118 2:-70.2925619
1 1:-0.0839773 2:14.1596898
0 1:-0.6455817 2:-17.8645009
2 1:-1.2769014 2:49.5266133
1 1:-0.7411029 2:-12.4598914
0 1:2.7271103 2:114.6180670
0 1:1.5094927 2:48.6334710
0 1:0.3143732 2:22.4119745
2 1:-0.5747176 2:-34.8902823
1 1:-0.3691364 2:64.5550093
0 1:-0.2597821 2:31.7739477
2 1:-1.4410047 2:-76.6394863
0 1:0.9385261 2:46.1070042
1 1:-1.6120050 2:85.0008604
0 1:0.1942521 2:78.9404556
0 1:1.9484200 2:76.9949483
2 1:-1.7170887 2:-42.0080866
1 1:0.3223916 2:87.4134514
1 1:-2.5091751 2:52.2408637
1 1:-1.6627718 2:47.6010469
1 1:-0.4732873 2:34.0737740
1 1:-0.1847195 2:26.7030678
0 1:0.4619602 2:29.9519691
0 1:0.1302921 2:33.3483576
2 1:-2.1378601 2:-14.4949739
2 1:-2.1717581 2:-20.8073195
2 1:-0.9312215 2:-83.3862398
2 1:-0.9234031 2:-20.3233969
0 1:0.1145692 2:23.9335634
0 1:1.0290156 2:62.1458536
0 1:0.6534843 2:26.9358691
2 1:-1.7887534 2:-34.5506017
2 1:-1.5164451 2:-57.9018405
1 1:-1.3271989 2:56.9071032
1 1:0.5093079 2:22.7795141
0 1:2.1667251 2:88.0263442
0 1:0.1105929 2:-8.5129485
1 1:-1.4027819 2:42.4930660
0 1:1.9090865 2:117.3141199
0 1:1.0694899 2:90.0511010
0 1:-0.4328578 2:-22.9883038
2 1:-1.0581796 2:-51.7526080
2 1:-2.3263212 2:-63.4240177
0 1:0.4501113 2:13.3609845
0 1:-0.6541775 2:-17.9468929
0 1:0.8856723 2:59.2174458
0 1:1.9621209 2:75.2228719
0 1:1.0157681 2:45.9724710
0 1:1.1804734 2:87.4508241
2 1:-2.5980811 2:-45.9024381
2 1:-1.4000571 2:-42.4057568
2 1:-1.0653840 2:-70.2461161
1 1:-1.4547331 2:78.0790457
2 1:-2.5412452 2:-61.0424121
1 1:1.5792889 2:79.9084970
0 1:0.8742687 2:63.0253034
1 1:1.8715765 2:69.4308200
2 1:-1.0638462 2:-52.0848708
2 1:-0.4611540 2:-41.7789953
0 1:2.0880629 2:68.0186181
2 1:-2.5466699 2:-10.2313120
1 1:-0.4683360 2:-11.2653171
1 1:-1.5885954 2:72.5435647
2 1:-0.7154025 2:-61.2827819
0 1:1.6179744 2:108.8024886
1 1:-1.7746038 2:52.3760771
1 1:-0.6770707 2:40.7069115
1 1:0.1214315 2:67.8007438
2 1:-1.4936016 2:-48.1658140
0 1:0.5070700 2:64.0436813
2 1:-1.2967241 2:-35.8442593
2 1:0.0279941 2:-29.3035918
0 1:0.8539932 2:40.9688710
0 1:1.4459319 2:111.1293106
0 1:1.4641793 2:73.9236372
2 1:0.7230350 2:-72.0132741
1 1:-0.2498301 2:57.8373396
1 1:-2.4081273 2:55.7798472
2 1:-2.4523546 2:-75.6709770
1 1:-1.3028467 2:67.2510553
1 1:-0.7568980 2:48.2474480
2 1:-0.2364628 2:-27.1500743
0 1:1.0107642 2:66.4364839
2 1:-1.0423267 2:-42.6919750
2 1:-2.1012454 2:-49.5692334
0 1:0.8449901 2:31.6510110
1 1:-1.7896441 2:22.8697744
2 1:-0.6541568 2:-39.5814306
2 1:-0.6140864 2:-57.9246671
1 1:-0.4048103 2:-3.2774374
2 1:0.1140465 2:-107.0291030
0 1:0.1204725 2:29.8824097
0 1:1.0259099 2:9.0568612
1 1:-0.4775721 2:18.1346811
2 1:-0.6749082 2:-51.9772230
2 1:-1.9205921 2:-42.4728593
2 1:-0.4214789 2:-77.3529093
2 1:-1.2087248 2:-116.2672344
2 1:-0.3254570 2:-58.6816172
1 1:-1.2928438 2:34.0836198
2 1:-1.9653543 2:-46.6684077
0 1:1.1840192 2:77.1858509
1 1:-1.3639225 2:-5.0059204
1 1:-1.9925200 2:5.5541892
2 1:-2.5200340 2:-77.8599160
0 1:1.2816445 2:29.0452417
0 1:1.0146990 2:56.7637310
1 1:-1.8833482 2:32.6689839
0 1:1.4805308 2:114.9978567
1 1:-0.5593425 2:43.2968645
1 1:-1.6481684 2:66.0538880
0 1:1.9404752 2:58.8139975
2 1:-1.9227134 2:-24.9037922
2 1:-0.7757876 2:-25.5135707
2 1:-1.8551652 2:-35.1565229
1 1:-3.7785778 2:74.1501225
1 1:-2.0919134 2:22.4208344
0 1:1.4640379 2:64.8810200
2 1:-1.4389737 2:-66.9912181
2 1:-0.7889671 2:-99.1392571
0 1:0.7978218 2:59.3006795
1 1:-0.0534730 2:69.9206373
2 1:-0.8992159 2:-57.0355359
0 1:1.7047944 2:78.3126979
1 1:-1.3088743 2:32.0252033
1 1:-1.2848494 2:64.1242590
0 1:0.5752861 2:58.3599104
1 1:-2.6233021 2:43.5612436
0 1:0.2113139 2:46.5623920
0 1:1.6485637 2:33.4411651
1 1:-0.8102865 2:97.0406086
0 1:0.0606848 2:10.4565572
1 1:-1.1010635 2:65.0834219
0 1:1.0838533 2:49.6521421
0 1:1.8218961 2:42.6272384
0 1:0.9087724 2:54.9165818
0 1:0.9161794 2:-2.0194348
2 1:-0.9869124 2:-41.9129829
1 1:-0.7862382 2:-13.7740348
1 1:-0.8884413 2:3.4460343
0 1:0.6351901 2:28.4923040
2 1:-0.4428199 2:-15.0692590
0 1:2.1635384 2:78.8552079
2 1:-0.3282847 2:-60.1378921
2 1:-0.3922737 2:-66.3685923
2 1:-0.2418479 2:-75.6559219
2 1:-1.9657339 2:-64.3623414
0 1:-0.0595995 2:45.7676971
2 1:-3.4703713 2:-3.7287785
1 1:-1.2612716 2:-2.9409145
1 1:-0.4170668 2:57.0280048
0 1:2.4629959 2:100.8488544
1 1:-1.8512858 2:62.9083820
0 1:0.5557229 2:1.6376814
2 1:-0.8365976 2:-57.1517673
1 1:-1.6117962 2:73.3976535
1 1:0.6186044 2:46.6279514
0 1:0.9472920 2:49.4334773
0 1:2.6183928 2:127.9009973
0 1:1.2867863 2:14.9304161
0 1:0.5546364 2:74.7591207
2 1:-0.6528284 2:-72.8135733
0 1:2.1097681 2:96.5356701
1 1:-3.1130376 2:95.4815237
0 1:0.3276065 2:33.0556893
0 1:1.6570193 2:33.2745580
2 1:0.0736957 2:-12.1265750
1 1:-1.7138016 2:34.5171549
1 1:0.8269558 2:29.9951445
1 1:-3.0196493 2:36.0688291
2 1:0.0311797 2:-72.3001999
0 1:-0.6950346 2:-7.8471173
0 1:1.3140537 2:56.0265144
0 1:1.1530795 2:51.2789928
1 1:-0.9892829 2:34.6245457
0 1:1.7662778 2:29.1813912
2 1:-0.4701029 2:-92.8829424
2 1:-1.1301661 2:-61.6024737
1 1:-0.3182169 2:10.1983673
0 1:1.6051096 2:93.6615305
0 1:0.4315081 2:-9.7041419
1 1:-3.5806520 2:97.3819075
2 1:-0.8841011 2:-70.4752663
2 1:0.8354679 2:-76.0363281
1 1:-0.6012725 2:87.7475317
1 1:-0.7307605 2:76.9514424
1 1:-1.5481779 2:72.6266021
2 1:-1.5292782 2:-54.3254797
0 1:1.6236744 2:58.9464392
1 1:-3.2881383 2:122.5732607
1 1:-1.0583682 2:35.9754405
2 1:-1.4349134 2:-14.1997527
2 1:0.0303645 2:-71.0473214
1 1:-3.1104210 2:81.0002985
2 1:-1.2067365 2:-63.8506499
0 1:1.8597841 2:46.2479245
1 1:-2.5353884 2:87.4800788
2 1:-1.8306463 2:-12.7755007
1 1:-2.1638259 2:86.1000546
0 1:0.6062976 2:26.0470553
0 1:2.3548332 2:110.5248102
0 1:-1.5476512 2:144.4015130
2 1:-1.0198995 2:-79.2531952
0 1:1.3424137 2:72.4622566
0 1:0.1021487 2:12.6833688
0 1:1.0401455 2:33.3089112
1 1:-1.1235878 2:21.6263629
0 1:2.2755378 2:103.0053051
2 1:0.4889958 2:-38.8033367
0 1:0.3943359 2:39.1035886
1 1:-1.0025189 2:92.8244531
0 1:1.6775286 2:73.9973294
0 1:0.6707587 2:14.9251033
2 1:-1.2074797 2:-32.3564241
2 1:-1.2088401 2:-78.1174958
2 1:-1.4206541 2:-42.1761240
0 1:1.5322993 2:95.3652645
2 1:0.5840475 2:-107.6518723
0 1:1.2054318 2:41.9797687
0 1:2.1647810 2:68.2885670
2 1:0.1924441 2:-64.9883923
2 1:-0.8997430 2:-27.5158632
2 1:-0.2987393 2:-96.4221449
0 1:1.4738635 2:101.7630897
2 1:-0.6488669 2:-83.7759400
2 1:-2.0159095 2:5.2743166
2 1:-0.6720170 2:-31.2683608
1 1:-0.7903875 2:61.0009533
2 1:-0.6522114 2:-59.5563912
2 1:0.3543993 2:-43.3541821
2 1:-0.5571727 2:-79.6741764
2 1:-0.1180921 2:-61.8340932
